id,Plat_Num,Long,Lat
76788,2.000000000000000,148.915612,-35.463644
36996,1.000000000000000,148.242153,-35.382294
88939,1.000000000000000,149.130000,-35.861192
88936,2.000000000000000,149.129638,-35.847677
75272,1.000000000000000,148.900236,-35.977729
88942,1.000000000000000,149.130362,-35.874707
88940,1.000000000000000,149.130121,-35.865697
36978,2.000000000000000,148.240911,-35.301161
128641,1.000000000000000,149.793926,-35.532126
136464,2.000000000000000,149.925961,-35.524487
29038,1.000000000000000,148.101904,-34.779533
81412,2.000000000000000,148.999430,-35.732727
125535,2.000000000000000,149.718446,-34.758668
78337,1.000000000000000,148.934447,-35.098223
89937,9.000000000000000,149.149038,-35.950994
135424,1.000000000000000,149.899423,-35.245724
55800,4.000000000000000,148.552416,-34.909868
76757,1.000000000000000,148.912310,-35.323961
76756,2.000000000000000,148.912204,-35.319455
79364,5.000000000000000,148.956185,-35.318751
136452,4.000000000000000,149.924001,-35.470457
59402,1.000000000000000,148.614012,-34.981196
117254,8.000000000000000,149.604455,-35.640026
59406,1.000000000000000,148.614366,-34.999224
87894,2.000000000000000,149.105441,-35.559642
117258,1.000000000000000,149.605040,-35.658040
44159,1.000000000000000,148.362550,-35.340424
44158,1.000000000000000,148.362474,-35.335917
136944,1.000000000000000,149.909269,-34.749748
32818,3.000000000000000,148.174536,-35.653452
107194,1.000000000000000,149.439731,-35.850792
88880,1.000000000000000,149.122932,-35.595393
87900,1.000000000000000,149.106148,-35.586673
144700,1.000000000000000,150.078507,-35.908211
94039,1.000000000000000,149.204161,-35.337020
128623,1.000000000000000,149.791119,-35.451073
144679,1.000000000000000,150.074850,-35.813678
128622,1.000000000000000,149.790964,-35.446570
128621,1.000000000000000,149.790808,-35.442067
37972,1.000000000000000,148.258524,-35.373109
86860,1.000000000000000,149.082392,-35.307627
78825,1.000000000000000,148.957542,-35.828069
129611,1.000000000000000,149.809196,-35.495719
73641,1.000000000000000,148.872414,-35.973659
71612,2.000000000000000,148.831585,-35.645250
136943,2.000000000000000,149.909111,-34.745245
42090,1.000000000000000,148.321305,-34.831450
85788,1.000000000000000,149.055242,-34.884372
42089,1.000000000000000,148.321233,-34.826943
98927,2.000000000000000,149.286373,-35.326478
116726,1.000000000000000,149.570112,-34.730340
77759,1.000000000000000,148.931380,-35.431839
42092,1.000000000000000,148.321449,-34.840465
126509,1.000000000000000,149.734223,-34.740286
134844,1.000000000000000,149.900045,-35.570177
71596,2.000000000000000,148.829942,-35.573155
37964,1.000000000000000,148.257964,-35.337050
129599,1.000000000000000,149.807316,-35.441684
106110,1.000000000000000,149.408770,-35.373678
99950,1.000000000000000,149.308645,-35.528878
99949,1.000000000000000,149.308516,-35.524373
77734,5.000000000000000,148.928697,-35.319192
77733,1.000000000000000,148.928590,-35.314687
115692,1.000000000000000,149.586783,-35.946860
48215,1.000000000000000,148.440167,-35.988642
125444,1.000000000000000,149.748554,-35.817082
85232,1.000000000000000,149.055137,-35.317109
45137,1.000000000000000,148.379052,-35.340237
135863,1.000000000000000,149.923304,-35.754375
144127,1.000000000000000,150.031098,-34.796348
78779,2.000000000000000,148.952477,-35.620814
87833,4.000000000000000,149.098299,-35.284815
31483,1.000000000000000,148.150445,-35.513937
71567,1.000000000000000,148.826979,-35.442480
87836,4.000000000000000,149.098648,-35.298331
77696,1.000000000000000,148.924647,-35.147965
32506,5.000000000000000,148.169934,-35.716608
32505,5.000000000000000,148.169868,-35.712100
51574,1.000000000000000,148.482260,-34.964843
46172,1.000000000000000,148.400000,-35.596948
29429,1.000000000000000,148.111312,-35.072499
75672,1.000000000000000,148.884689,-34.842057
57776,1.000000000000000,148.586980,-34.999585
80789,1.000000000000000,148.991638,-35.863566
78762,1.000000000000000,148.950618,-35.544217
36326,2.000000000000000,148.229915,-35.301273
85228,1.000000000000000,149.054681,-35.299086
36325,2.000000000000000,148.229846,-35.296766
68429,1.000000000000000,148.784131,-35.993034
134769,1.000000000000000,149.887966,-35.232478
86257,1.000000000000000,149.077059,-35.528583
51559,5.000000000000000,148.481044,-34.897235
83179,3.000000000000000,149.011386,-34.880598
50572,1.000000000000000,148.463912,-34.856867
135825,1.000000000000000,149.917068,-35.583285
77685,1.000000000000000,148.923481,-35.098398
77684,1.000000000000000,148.923375,-35.093892
116656,3.000000000000000,149.601331,-35.883453
78740,1.000000000000000,148.948222,-35.445091
120792,1.000000000000000,149.657995,-35.422532
92403,1.000000000000000,149.175947,-35.310487
92402,3.000000000000000,149.175826,-35.305982
92401,16.000000000000000,149.175705,-35.301476
86240,14.000000000000000,149.075089,-35.451991
92405,1.000000000000000,149.176188,-35.319497
68389,1.000000000000000,148.780089,-35.812799
142995,1.000000000000000,150.037974,-35.571284
141978,1.000000000000000,150.014873,-35.396118
80762,1.000000000000000,148.988602,-35.741921
36298,1.000000000000000,148.228011,-35.175063
89301,1.000000000000000,149.139904,-36.023269
66343,3.000000000000000,148.738099,-35.407731
136847,1.000000000000000,149.940869,-35.780984
89308,1.000000000000000,149.140758,-36.054803
96003,1.000000000000000,149.238143,-35.372454
96002,16.000000000000000,149.238019,-35.367949
86233,1.000000000000000,149.074279,-35.420453
96001,17.000000000000000,149.237894,-35.363444
96000,8.000000000000000,149.237770,-35.358939
61865,1.000000000000000,148.669068,-35.796363
56681,1.000000000000000,148.583434,-35.941762
86239,2.000000000000000,149.074973,-35.447486
86238,2.000000000000000,149.074857,-35.442981
32432,1.000000000000000,148.165098,-35.383062
96004,1.000000000000000,149.238268,-35.376959
43503,2.000000000000000,148.351249,-35.322519
78699,2.000000000000000,148.943789,-35.260351
124878,2.000000000000000,149.706796,-34.736392
78698,2.000000000000000,148.943681,-35.255846
89265,3.000000000000000,149.135534,-35.861094
37313,1.000000000000000,148.247032,-35.341671
89264,1.000000000000000,149.135413,-35.856589
87237,2.000000000000000,149.093828,-35.537308
89270,25.000000000000000,149.136139,-35.883618
86192,1.000000000000000,149.069564,-35.235727
78673,1.000000000000000,148.940998,-35.143196
78672,1.000000000000000,148.940891,-35.138690
37324,1.000000000000000,148.247795,-35.391252
75598,1.000000000000000,148.905779,-35.977641
86206,2.000000000000000,149.071169,-35.298805
93387,1.000000000000000,149.193166,-35.337220
138816,1.000000000000000,149.976204,-35.838694
31384,1.000000000000000,148.144148,-35.067685
138823,1.000000000000000,149.977383,-35.870208
136789,1.000000000000000,149.931305,-35.519850
86178,1.000000000000000,149.067963,-35.172648
79705,1.000000000000000,148.963318,-35.386249
37304,2.000000000000000,148.246410,-35.301104
89263,2.000000000000000,149.135293,-35.852084
78663,1.000000000000000,148.939930,-35.098136
135750,1.000000000000000,149.904912,-35.245592
145029,1.000000000000000,150.084565,-35.921573
89261,1.000000000000000,149.135051,-35.843074
128947,1.000000000000000,149.796311,-35.441939
85135,1.000000000000000,149.044194,-34.880051
128946,1.000000000000000,149.796155,-35.437436
38329,1.000000000000000,148.266214,-35.512777
27238,1.000000000000000,148.078354,-35.483046
89239,3.000000000000000,149.132400,-35.743964
128950,1.000000000000000,149.796778,-35.455448
81719,4.000000000000000,149.002814,-35.647031
78670,1.000000000000000,148.940678,-35.129678
89238,1.000000000000000,149.132280,-35.739459
81718,2.000000000000000,149.002701,-35.642526
88222,1.000000000000000,149.111191,-35.568556
88221,2.000000000000000,149.111072,-35.564051
79690,2.000000000000000,148.961683,-35.318662
136778,3.000000000000000,149.929505,-35.470323
80675,2.000000000000000,148.978944,-35.349933
128952,1.000000000000000,149.797090,-35.464454
138810,1.000000000000000,149.975195,-35.811682
124825,1.000000000000000,149.742621,-35.965930
117579,11.000000000000000,149.609825,-35.635403
121710,2.000000000000000,149.665623,-35.151951
80677,1.000000000000000,148.979164,-35.358945
87184,2.000000000000000,149.087656,-35.298522
117580,20.000000000000000,149.609972,-35.639906
143974,1.000000000000000,150.054676,-35.575367
79674,2.000000000000000,148.959944,-35.246568
79673,2.000000000000000,148.959836,-35.242062
50435,1.000000000000000,148.473802,-35.708762
64857,1.000000000000000,148.724514,-36.057008
129926,1.000000000000000,149.812975,-35.446058
27200,2.000000000000000,148.076076,-35.311757
114674,1.000000000000000,149.564356,-35.767075
71913,2.000000000000000,148.834533,-35.532517
27206,2.000000000000000,148.076434,-35.338803
57659,1.000000000000000,148.600059,-35.941541
137753,1.000000000000000,149.945524,-35.456414
137752,3.000000000000000,149.945359,-35.451912
87183,1.000000000000000,149.087541,-35.294016
57661,1.000000000000000,148.600240,-35.950554
57660,1.000000000000000,148.600149,-35.946048
51941,1.000000000000000,148.491091,-35.149570
141860,1.000000000000000,149.995337,-34.864834
71893,2.000000000000000,148.832485,-35.442396
43394,1.000000000000000,148.343171,-34.831211
38283,1.000000000000000,148.262974,-35.305441
42415,1.000000000000000,148.326699,-34.826883
43393,1.000000000000000,148.343098,-34.826703
80651,3.000000000000000,148.976313,-35.241794
29289,1.000000000000000,148.117378,-35.910944
80650,4.000000000000000,148.976203,-35.237288
40312,5.000000000000000,148.301256,-35.634118
135164,1.000000000000000,149.904581,-35.543029
38285,1.000000000000000,148.263114,-35.314456
41375,1.000000000000000,148.324167,-36.017024
139808,2.000000000000000,149.995164,-35.901308
137741,1.000000000000000,149.943555,-35.402385
54528,1.000000000000000,148.533217,-35.054374
79647,2.000000000000000,148.957024,-35.124907
142893,1.000000000000000,150.020817,-35.112065
79646,1.000000000000000,148.956916,-35.120401
77027,1.000000000000000,148.911884,-35.071535
28223,1.000000000000000,148.095315,-35.514450
135150,1.000000000000000,149.902309,-35.479994
35123,1.000000000000000,148.214764,-35.756734
142875,11.000000000000000,150.017829,-35.031022
39254,1.000000000000000,148.278973,-35.273716
72909,2.000000000000000,148.852938,-35.613371
132049,2.000000000000000,149.826662,-34.729160
136187,2.000000000000000,149.928497,-35.745236
45464,1.000000000000000,148.384630,-35.344681
77017,1.000000000000000,148.910834,-35.026473
80111,2.000000000000000,148.977661,-35.746609
89139,1.000000000000000,149.120513,-35.293442
58103,2.000000000000000,148.592545,-35.004020
123702,1.000000000000000,149.703902,-35.313349
89138,4.000000000000000,149.120395,-35.288937
89136,3.000000000000000,149.120160,-35.279926
102251,2.000000000000000,149.349717,-35.613718
68738,1.000000000000000,148.787948,-35.916353
89140,3.000000000000000,149.120630,-35.297948
78059,1.000000000000000,148.934088,-35.314599
95344,4.000000000000000,149.226277,-35.341122
136146,1.000000000000000,149.921761,-35.560640
143896,1.000000000000000,150.041446,-35.224209
95348,1.000000000000000,149.226771,-35.359142
54997,1.000000000000000,148.550984,-35.698776
103309,1.000000000000000,149.376979,-35.973735
119555,4.000000000000000,149.645898,-35.724748
101215,1.000000000000000,149.325626,-35.352772
49853,1.000000000000000,148.468561,-36.024358
143874,1.000000000000000,150.037756,-35.125160
93252,1.000000000000000,149.176969,-34.728990
119556,1.000000000000000,149.646047,-35.729252
102239,2.000000000000000,149.348137,-35.559665
124709,1.000000000000000,149.724774,-35.443576
81088,2.000000000000000,148.994129,-35.741829
82968,1.000000000000000,149.018675,-35.398859
68729,1.000000000000000,148.787036,-35.875800
146431,1.000000000000000,150.072987,-34.894441
46432,1.000000000000000,148.400355,-35.299420
96321,2.000000000000000,149.242646,-35.336312
143323,1.000000000000000,150.043825,-35.580148
74942,1.000000000000000,148.894262,-35.959794
46443,1.000000000000000,148.401210,-35.348998
76975,2.000000000000000,148.906449,-34.837210
79040,4.000000000000000,148.950904,-35.327851
29191,1.000000000000000,148.111233,-35.469224
116931,8.000000000000000,149.599376,-35.653656
102195,1.000000000000000,149.342381,-35.361463
116935,1.000000000000000,149.599960,-35.671670
116933,1.000000000000000,149.599668,-35.662663
116932,4.000000000000000,149.599522,-35.658159
81087,1.000000000000000,148.994016,-35.737324
90145,1.000000000000000,149.140326,-35.419301
57007,1.000000000000000,148.588976,-35.941689
78009,2.000000000000000,148.928752,-35.089299
32762,3.000000000000000,148.170863,-35.401039
32760,1.000000000000000,148.170732,-35.392024
66665,1.000000000000000,148.743216,-35.389626
50823,1.000000000000000,148.484528,-35.988101
66670,1.000000000000000,148.743701,-35.412158
142267,1.000000000000000,150.014180,-35.229398
97339,2.000000000000000,149.264179,-35.516200
79039,3.000000000000000,148.950796,-35.323345
81071,1.000000000000000,148.992222,-35.665236
66641,1.000000000000000,148.740894,-35.281473
27588,1.000000000000000,148.085321,-35.591177
97315,2.000000000000000,149.261150,-35.408083
69730,1.000000000000000,148.806000,-35.979185
86519,1.000000000000000,149.075170,-35.240139
79014,1.000000000000000,148.948097,-35.210698
77998,1.000000000000000,148.927586,-35.039731
97318,1.000000000000000,149.261528,-35.421598
97316,2.000000000000000,149.261276,-35.412588
126183,3.000000000000000,149.728767,-34.740409
114869,1.000000000000000,149.551164,-35.176952
126182,1.000000000000000,149.728619,-34.735905
79021,2.000000000000000,148.948851,-35.242239
78995,1.000000000000000,148.946055,-35.125084
90119,1.000000000000000,149.137235,-35.302163
51793,1.000000000000000,148.500480,-35.951843
97298,3.000000000000000,149.259014,-35.331499
139140,1.000000000000000,149.981396,-35.829553
90116,1.000000000000000,149.136880,-35.288647
129273,7.000000000000000,149.801813,-35.441812
129272,6.000000000000000,149.801657,-35.437309
78997,3.000000000000000,148.946270,-35.134096
129279,1.000000000000000,149.802751,-35.468829
41218,1.000000000000000,148.312533,-35.309421
78996,1.000000000000000,148.946162,-35.129590
80013,2.000000000000000,148.966853,-35.305055
45348,1.000000000000000,148.375821,-34.821829
89555,1.000000000000000,149.136722,-35.698816
79001,1.000000000000000,148.946699,-35.152120
79000,1.000000000000000,148.946592,-35.147614
31689,2.000000000000000,148.148306,-34.972969
117906,21.000000000000000,149.615489,-35.639786
123089,1.000000000000000,149.698764,-35.489228
137093,2.000000000000000,149.933210,-35.420663
123088,2.000000000000000,149.698614,-35.484725
137092,1.000000000000000,149.933047,-35.416160
89556,1.000000000000000,149.136843,-35.703321
94234,1.000000000000000,149.193818,-34.746718
79995,2.000000000000000,148.964893,-35.223949
123092,1.000000000000000,149.699216,-35.502738
137097,2.000000000000000,149.933864,-35.438672
79994,2.000000000000000,148.964785,-35.219443
47363,1.000000000000000,148.413174,-35.087389
137096,1.000000000000000,149.933700,-35.434170
89566,1.000000000000000,149.138047,-35.748371
79999,1.000000000000000,148.965328,-35.241973
57986,1.000000000000000,148.605691,-35.945974
79996,3.000000000000000,148.965002,-35.228455
73837,2.000000000000000,148.864277,-35.387818
69705,1.000000000000000,148.803440,-35.866540
89541,2.000000000000000,149.135042,-35.635745
77945,1.000000000000000,148.922007,-34.800901
35493,1.000000000000000,148.223337,-35.954988
42744,2.000000000000000,148.332383,-34.840346
89548,1.000000000000000,149.135881,-35.667280
42751,2.000000000000000,148.332892,-34.871899
117903,7.000000000000000,149.615048,-35.626276
53842,27.000000000000000,148.519421,-34.901269
41701,2.000000000000000,148.329715,-36.016963
50763,1.000000000000000,148.479495,-35.717707
51774,1.000000000000000,148.498864,-35.866220
38622,1.000000000000000,148.269389,-35.363979
137062,1.000000000000000,149.928163,-35.281084
81005,14.000000000000000,148.984885,-35.367866
63131,1.000000000000000,148.687578,-35.624817
40626,2.000000000000000,148.305897,-35.579973
27535,2.000000000000000,148.082115,-35.352277
143230,1.000000000000000,150.028131,-35.161453
107282,1.000000000000000,149.413187,-34.778627
38597,1.000000000000000,148.267630,-35.251294
88485,1.000000000000000,149.109288,-35.284624
94691,2.000000000000000,149.215157,-35.336819
88484,1.000000000000000,149.109171,-35.280118
32657,1.000000000000000,148.164098,-34.927734
48870,2.000000000000000,148.451505,-36.002028
75810,5.000000000000000,148.899089,-35.463905
78930,1.000000000000000,148.939136,-34.832185
89519,1.000000000000000,149.132411,-35.536631
129215,1.000000000000000,149.792814,-35.180632
101594,1.000000000000000,149.338029,-35.591411
101592,2.000000000000000,149.337767,-35.582402
142171,1.000000000000000,149.998348,-34.797160
52757,3.000000000000000,148.515902,-35.888544
82315,5.000000000000000,149.007558,-35.394536
52756,2.000000000000000,148.515817,-35.884037
74809,1.000000000000000,148.880157,-35.360526
82316,4.000000000000000,149.007670,-35.399042
131886,2.000000000000000,149.846626,-35.463295
124054,1.000000000000000,149.713315,-35.430314
80948,1.000000000000000,148.978635,-35.111033
28521,1.000000000000000,148.099110,-35.388189
34442,1.000000000000000,148.201743,-35.626136
36475,2.000000000000000,148.240249,-35.972845
124063,2.000000000000000,149.714677,-35.470844
79915,2.000000000000000,148.956278,-34.863466
33397,1.000000000000000,148.180757,-35.324304
33404,1.000000000000000,148.181216,-35.355857
69059,1.000000000000000,148.792978,-35.893741
83296,1.000000000000000,149.024403,-35.407778
118866,1.000000000000000,149.629384,-35.558362
95670,6.000000000000000,149.231775,-35.341020
84316,3.000000000000000,149.045708,-35.596730
95669,6.000000000000000,149.231651,-35.336515
55817,1.000000000000000,148.553861,-34.986489
85343,2.000000000000000,149.067953,-35.817205
119888,1.000000000000000,149.652467,-35.756150
40569,1.000000000000000,148.301753,-35.323062
96656,2.000000000000000,149.249269,-35.376754
139009,1.000000000000000,149.959634,-35.239759
119892,1.000000000000000,149.653065,-35.774163
144203,1.000000000000000,150.043739,-35.138529
41629,1.000000000000000,148.324306,-35.692469
94639,1.000000000000000,149.208798,-35.102549
134396,1.000000000000000,149.875025,-35.020972
104615,1.000000000000000,149.399416,-35.982301
144204,1.000000000000000,150.043907,-35.143032
78872,1.000000000000000,148.962772,-36.039822
83266,2.000000000000000,149.021033,-35.272608
88409,1.000000000000000,149.100478,-34.942199
29534,1.000000000000000,148.117805,-35.545800
28450,1.000000000000000,148.094802,-35.068140
119881,3.000000000000000,149.651421,-35.724627
28448,2.000000000000000,148.094682,-35.059125
96655,3.000000000000000,149.249144,-35.372249
118843,1.000000000000000,149.626008,-35.454780
47755,2.000000000000000,148.423848,-35.384797
126021,1.000000000000000,149.748012,-35.479102
82233,1.000000000000000,148.998480,-35.025061
79347,4.000000000000000,148.954343,-35.242151
65044,1.000000000000000,148.716560,-35.430578
65049,1.000000000000000,148.717039,-35.453109
79348,4.000000000000000,148.954452,-35.246657
66984,1.000000000000000,148.748038,-35.358002
64005,1.000000000000000,148.694303,-35.155914
64004,1.000000000000000,148.694209,-35.151407
84247,1.000000000000000,149.037855,-35.285849
137427,1.000000000000000,149.940021,-35.456548
137426,2.000000000000000,149.939857,-35.452046
137425,4.000000000000000,149.939693,-35.447543
137424,1.000000000000000,149.939529,-35.443041
85266,1.000000000000000,149.059029,-35.470296
97662,1.000000000000000,149.269309,-35.502582
64015,1.000000000000000,148.695238,-35.200980
44624,1.000000000000000,148.378777,-35.966826
35345,1.000000000000000,148.213218,-35.287918
137428,2.000000000000000,149.940185,-35.461051
79328,2.000000000000000,148.952293,-35.156538
85270,1.000000000000000,149.059489,-35.488318
142583,1.000000000000000,150.017999,-35.184239
79335,2.000000000000000,148.953047,-35.188080
93533,3.000000000000000,149.211237,-35.994933
85269,1.000000000000000,149.059374,-35.483813
46728,1.000000000000000,148.403521,-35.164140
142582,1.000000000000000,150.017832,-35.179736
84252,1.000000000000000,149.038420,-35.308377
97643,1.000000000000000,149.266905,-35.416990
80323,1.000000000000000,148.970602,-35.232872
80327,2.000000000000000,148.971039,-35.250895
120847,1.000000000000000,149.666188,-35.670221
117226,1.000000000000000,149.600373,-35.513924
48742,1.000000000000000,148.441080,-35.425165
85254,1.000000000000000,149.057652,-35.416231
137419,2.000000000000000,149.938710,-35.420529
30504,1.000000000000000,148.133843,-35.509586
26875,1.000000000000000,148.070636,-35.316313
26873,1.000000000000000,148.070517,-35.307298
90446,1.000000000000000,149.142850,-35.306571
26879,1.000000000000000,148.070873,-35.334344
79320,1.000000000000000,148.951432,-35.120490
85262,6.000000000000000,149.058570,-35.452274
90445,1.000000000000000,149.142731,-35.302065
90444,2.000000000000000,149.142612,-35.297560
97624,1.000000000000000,149.264511,-35.331397
34329,2.000000000000000,148.194215,-35.116794
89366,2.000000000000000,149.114467,-34.847294
27897,1.000000000000000,148.089802,-35.514500
34335,1.000000000000000,148.194610,-35.143839
80308,1.000000000000000,148.968970,-35.165283
119817,1.000000000000000,149.641931,-35.436405
77228,1.000000000000000,148.933494,-35.977197
70023,1.000000000000000,148.808157,-35.830410
51090,2.000000000000000,148.485105,-35.722146
70026,1.000000000000000,148.808464,-35.843928
136397,1.000000000000000,149.915083,-35.222814
70028,1.000000000000000,148.808669,-35.852939
102481,1.000000000000000,149.342684,-35.181167
91427,5.000000000000000,149.159698,-35.319793
91426,43.000000000000000,149.159578,-35.315288
91424,7.000000000000000,149.159338,-35.306277
131228,1.000000000000000,149.834670,-35.436537
80278,1.000000000000000,148.965721,-35.030104
37385,1.000000000000000,148.252060,-35.666195
82642,3.000000000000000,149.013172,-35.398951
82640,1.000000000000000,149.012948,-35.389939
88810,7.000000000000000,149.114666,-35.280022
91423,19.000000000000000,149.159218,-35.301772
88814,1.000000000000000,149.115135,-35.298044
135316,1.000000000000000,149.882303,-34.759404
143580,1.000000000000000,150.037640,-35.269369
33751,1.000000000000000,148.188106,-35.450459
45601,1.000000000000000,148.395329,-35.962127
124385,6.000000000000000,149.719575,-35.452707
124384,3.000000000000000,149.719423,-35.448204
105533,1.000000000000000,149.407853,-35.711723
76137,62.000000000000000,148.904703,-35.468324
76136,78.000000000000000,148.904597,-35.463818
28882,2.000000000000000,148.106775,-35.545902
34772,1.000000000000000,148.207534,-35.644110
30914,1.000000000000000,148.144755,-35.888147
79262,2.000000000000000,148.945237,-34.859135
62397,1.000000000000000,148.668893,-35.255441
72014,1.000000000000000,148.845014,-35.987605
