fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
1094,1880,506031129,51129,Riverton - Shelley - Rossmoyne,50603,Canning,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,6.4202,115.8867998,-32.03427649,63536.29424,456.0033522,2125.216134,3643.368904,772.1041516,4757.921134,1948.691072,6341.962151,4160.493417,2963.708998,727.51384,1917.204818,1217.370099,5041.147663,1906.741058,4151.980364,6572.25802,8222.337128,1130.066068,2564.23432,0,0,14030,13996,13923,13847,13787,13863,14011,Lv 9
1095,1928,507041180,51180,Leeming,50704,Melville,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,6.6994,115.8660773,-32.07518572,55500.68787,446.503402,1846.992374,3278.113332,707.3243736,4354.212333,1729.19251,5456.598869,3539.522941,2484.04854,637.347365,1682.360974,1084.236372,4398.554881,1672.839685,3697.677212,5402.367394,7312.116081,1000.697163,2195.800001,0,0,11585,11408,11181,10992,11046,11011,11100,Lv 8
1096,1883,506041132,51132,Beckenham - Kenwick - Langford,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,18.9584,115.9680211,-32.02860319,57993.54323,452.9080391,1954.024248,3524.152472,685.6599132,4798.966137,1923.979464,6156.850284,3569.973037,3410.16809,659.0769376,1630.526517,1089.537475,4258.297711,1754.885589,3862.152551,5330.195661,6718.178976,992.0441696,2452.519384,0,0,19404,19532,19527,19475,19512,19656,20024,Lv 9
1097,1884,506041133,51133,Canning Vale - East,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,9.9338,115.9300169,-32.08623425,48365.70409,420.4906284,1482.176551,2860.513298,550.2951356,3827.952888,1475.829529,4918.304272,3204.803623,2231.257054,520.7355666,1351.737922,910.7970335,3517.648204,1462.730422,3789.967252,4789.818659,6007.508492,803.4227456,1984.702679,0,0,23760,23921,23891,24133,24323,24353,24596,Lv 7
1098,1885,506041134,51134,Gosnells,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,15.5131,115.9919803,-32.08492695,45807.72919,407.9760809,1473.668549,2616.841765,524.5710471,3615.914961,1320.229733,4725.41774,3041.099745,2262.458918,511.6360292,1328.239106,854.976287,3425.409558,1445.948105,3054.219405,4410.327681,6046.479416,761.6257018,1874.870792,0,0,20783,20857,20845,20723,20565,20503,20742,Lv 7
1099,1893,506061142,51142,Byford,50606,Serpentine - Jarrahdale,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,29.3986,115.9967658,-32.21339389,32591.3742,380.5070369,1012.619202,2006.640824,373.3928686,2824.175097,913.9637847,3319.30475,2186.442071,1576.409345,362.4789015,906.7428194,612.0038189,2302.909628,984.8826383,2140.547278,3231.345971,4076.136735,571.9495741,1315.801359,0,0,12804,14565,16527,18159,19459,20816,21861,Lv 5
1100,1894,506061143,51143,Mundijong,50606,Serpentine - Jarrahdale,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,286.7458,115.9796117,-32.26761071,27967.64191,563.1373298,864.6614116,1805.261198,337.1610317,2462.109548,833.5789462,2805.334604,1785.624394,1349.889026,312.9305631,766.6171453,512.1150044,1954.013872,848.5906293,1948.932667,2557.529808,3338.507135,482.0212308,1095.980911,0,0,6338,6465,6586,6799,7039,7265,7473,Lv 5
1101,1886,506041135,51135,Huntingdale - Southern River,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,18.009,115.9609029,-32.10038575,42347.81055,411.5147583,1327.190846,2503.196669,490.8292146,3400.838673,1273.235137,4412.895872,2791.064014,2033.847825,465.6533853,1197.540543,808.8549575,3157.382537,1274.085749,2858.734307,4178.991782,5320.914823,705.0181494,1751.270074,0,0,18598,19155,19713,20320,20916,21499,22132,Lv 7
1102,1887,506041136,51136,Maddington - Orange Grove - Martin,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,53.2922,116.0309751,-32.06023987,49738.89291,432.4203311,1730.406784,3490.217289,578.8962627,4513.707019,1531.480295,5152.457478,2919.417412,2733.222111,504.0006118,1309.108233,868.9620961,3546.586659,1486.16033,3414.968831,4171.186082,5779.085106,755.2223053,2255.268743,0,0,13727,13906,14048,14290,14381,14690,14987,Lv 8
1103,1895,506061144,51144,Serpentine - Jarrahdale,50606,Serpentine - Jarrahdale,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,588.6193,116.0627029,-32.38879889,19914.15588,493.0510119,651.8063723,1232.082477,221.0995262,1605.939008,555.5596478,1983.710009,1323.934125,945.3548886,229.3870173,559.0559444,359.3754447,1397.027966,594.6533304,1434.468681,1808.466749,2413.412169,406.2670128,770.212417,0,0,4492,4511,4507,4603,4616,4672,4776,Lv 3
