fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
57,2219,801041117,81117,Gungahlin - West,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,14.7676,149.1067867,-35.14837439,32314.5555,447.2879694,173.1643329,1596.211986,290.751518,2095.184092,795.0763324,3018.217135,2271.587216,1264.188532,648.9733856,1185.782433,532.4452649,2814.055379,935.0845011,4452.75675,3022.084254,3788.719074,552.7145224,1134.148349,0,0,0,0,0,0,0,0,0,Lv 5
58,2220,801041118,81118,Jacka,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,2.917,149.1304295,-35.14952532,31440.07678,445.4184326,171.2406476,1572.662773,284.1328667,2051.712661,778.5084177,2937.746744,2219.635963,1234.051925,629.217105,1157.826248,519.0105063,2719.136543,914.5394691,4283.923203,2914.72819,3699.938337,538.9721025,1102.490885,0,0,184,410,667,769,734,759,760,Lv 5
59,2221,801041119,81119,Kenny,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,6.1708,149.1616399,-35.21692331,35989.55745,460.2067663,180.8276465,1712.259899,315.6569478,2234.652203,860.3997174,3245.495261,2522.856425,1375.867664,748.0967226,1305.276166,590.7656768,3160.929788,1032.565344,5478.08659,3327.457201,4153.345004,619.4200022,1237.322603,0,0,13,11,9,9,9,9,9,Lv 6
60,2227,801051051,81051,Braddon,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.4078,149.1356771,-35.27081424,57289.95546,480.5262924,179.2954046,1935.650837,457.8460779,2718.815443,985.0360821,4202.640377,4276.96137,1711.586573,1192.325804,1729.971419,891.6227775,5673.263208,1597.974383,14113.42228,5137.501164,5366.615367,957.007617,1760.61412,0,0,5426,5565,5666,5856,6095,6166,6477,Lv 9
61,2222,801041120,81120,Moncrieff,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.9172,149.1162835,-35.15883261,33642.45583,449.466324,171.2623294,1602.52458,296.809931,2283.792317,797.6202538,3135.220614,2375.891151,1278.145785,668.790493,1185.813876,549.7135,2918.881302,972.5906448,4794.343432,3167.919051,3913.000837,580.5877986,1178.777298,0,0,29,65,106,991,2783,3844,4388,Lv 5
62,2228,801051053,81053,Civic,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.4309,149.129164,-35.2812732,79053.34838,529.4969144,179.3448984,1932.677593,748.5521677,2783.51315,1060.658382,5206.390004,5218.556729,2250.64917,1632.955274,2402.002006,1199.073913,8104.439962,2209.716728,26072.3293,5863.025224,6123.086123,1198.389744,1999.204818,0,0,3825,4039,4386,4801,4823,4841,4885,Lv 11
63,2223,801041121,81121,Taylor,80104,Gungahlin,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,3.0387,149.1079081,-35.14810759,31933.17995,447.1482951,171.1483263,1579.166564,287.2272159,2091.348381,782.5220821,2984.076378,2259.85684,1243.944054,637.0087956,1163.211263,525.6364619,2764.278788,928.0790595,4405.616906,2970.188561,3748.261258,549.345096,1119.321014,0,0,0,0,0,0,0,417,936,Lv 5
64,2231,801051056,81056,Hackett,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,1.9498,149.1635244,-35.24947816,42157.18274,472.4700425,181.7166078,1798.534212,356.8449307,2470.410751,908.5380593,3585.836567,2983.541314,1495.216422,906.1581163,1407.457797,682.4680911,3821.150788,1182.075262,7611.100361,3917.296654,4639.317946,737.1594321,1411.971298,0,0,2991,2981,3012,3035,3117,3164,3206,Lv 7
65,2232,801051057,81057,Lyneham,80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,5.4776,149.1307427,-35.23979505,46935.05365,480.532323,183.3834034,1862.948014,390.4027692,2687.529704,969.5538721,3848.034409,3271.664761,1600.855291,1025.579591,1464.931689,730.6373626,4341.383356,1314.443373,8890.540535,4514.51212,5141.030465,915.1598771,1584.290859,0,0,5046,5155,5299,5454,5603,5651,5640,Lv 7
66,2233,801051058,81058,O'Connor (ACT),80105,North Canberra,801,Australian Capital Territory,8ACTE,Australian Capital Territory,8,Australian Capital Territory,4.9286,149.1124828,-35.25644521,48131.86214,469.4543261,178.7768612,1772.490156,384.6245361,2568.796969,928.0893884,3885.721035,3356.254667,1557.892209,988.271008,1492.986783,768.7588401,4570.614979,1318.555593,9731.606762,4854.493774,5196.948407,859.595677,1547.819016,0,0,5596,5621,5675,5759,5857,5993,5970,Lv 7
