fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
933,1630,403011057,41057,Glenelg (SA),40301,Holdfast Bay,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,7.2232,138.5195292,-34.98357935,58986.50732,614.0612825,372.049033,3690.701898,775.6462399,3634.02779,1567.799167,6419.916768,5005.591903,2227.760848,980.7814767,2268.674481,1086.866313,4142.251783,2005.368801,4323.514489,5113.655465,9323.45355,1055.361252,2420.764855,0,0,20578,20590,20632,20703,20865,21050,21195,Lv 9
934,1631,403021058,41058,Edwardstown,40302,Marion,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,5.5375,138.5651653,-34.97798436,56211.1496,620.6598941,346.6884647,4207.178398,813.1270601,3565.389092,1695.416836,6081.750899,3764.663182,2227.185803,962.5823348,2151.303408,880.4190638,3958.271045,1809.002932,4187.789736,4842.144009,8909.66167,927.0717257,2302.703776,0,0,13530,13672,13862,14033,14095,14249,14403,Lv 8
935,1632,403021059,41059,Hallett Cove,40302,Marion,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,9.2762,138.5110102,-35.07282256,33382.96911,504.0288136,233.4385565,2412.560402,404.9335017,2212.742565,943.8599247,3811.109611,2478.381613,1321.162946,521.3008132,1167.206591,525.1736449,2253.450443,1073.093898,2334.314622,3117.442184,5041.038953,523.7177698,1315.233048,0,0,12761,12753,12734,12752,12743,12761,12864,Lv 5
936,1636,403021063,41063,Sheidow Park - Trott Park,40302,Marion,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,9.3899,138.5382435,-35.07248033,32034.41251,498.381852,218.2979618,2302.361101,394.0244798,2130.576279,910.8583302,3505.222168,2282.91816,1270.738702,483.8967129,1111.270478,500.9481016,2125.784911,1033.38399,2183.732376,3074.463126,5081.35849,512.5990864,1270.199666,0,0,10153,10228,10306,10394,10451,10439,10519,Lv 5
937,1637,403021064,41064,Warradale,40302,Marion,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,6.0145,138.5405247,-35.01255586,54566.52022,596.771011,324.8312588,3373.090746,670.3269093,3233.399661,1409.325584,6250.364332,3949.14857,1964.882718,872.9698208,2137.807082,840.7509729,3626.751282,1755.433061,4079.885303,5127.335433,9484.131142,1026.976303,2077.574956,0,0,14532,14835,15173,15437,15830,16238,16637,Lv 8
939,1642,403031069,41069,Mitcham (SA),40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,11.4472,138.619663,-34.97805649,57601.37809,659.0793068,391.6221132,3380.854012,712.3935958,3283.445278,1535.752524,5960.628657,4029.638819,1904.066987,997.8035084,2271.022132,908.3804774,4914.212671,1853.299475,4567.050249,5986.139666,9198.242973,922.3446125,2255.006902,0,0,16336,16335,16349,16389,16539,16572,16638,Lv 9
940,1638,403031065,41065,Belair,40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,24.7761,138.6485932,-34.9977587,43203.4015,584.3014491,305.5021195,2777.207503,544.3465282,2610.708259,1206.621957,4454.567901,3015.829117,1581.993978,744.6402901,1666.159372,678.6973935,3360.454391,1383.100115,3364.834593,4183.560593,6897.618061,695.7388529,1673.082396,0,0,4693,4689,4686,4682,4705,4684,4665,Lv 7
941,1639,403031066,41066,Bellevue Heights,40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,8.7154,138.5860549,-35.0245338,51623.33047,576.9685628,284.3363801,2939.719576,568.5056081,2806.708821,1224.630212,4775.810352,3181.650257,1609.312645,702.4302161,1760.445442,703.2299641,3124.314291,1542.754115,3402.232822,6452.908234,11840.5847,751.8551909,1782.25351,0,0,7543,7555,7569,7605,7649,7649,7720,Lv 8
942,1640,403031067,41067,Blackwood,40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,16.928,138.6273534,-35.02753334,40369.80051,583.7867361,272.4378795,2591.598981,478.4858476,2485.875689,1113.073028,4433.383529,2925.809621,1444.79576,648.1415512,1520.460529,657.57765,2932.873947,1265.445512,2935.470853,3848.48522,6569.665904,665.8613552,1634.148803,0,0,11996,12147,12307,12431,12574,12717,12885,Lv 6
943,1641,403031068,41068,Colonel Light Gardens,40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,6.761,138.5869765,-34.97932085,61247.42115,633.3965097,402.6678873,3937.520349,806.4971906,3798.954836,1758.959024,6284.282378,4099.987708,2116.239786,1064.927819,2410.767539,969.6533025,4628.869392,1967.304545,4819.537218,5382.140354,10788.74617,995.5480537,2375.759115,0,0,15882,15928,15933,15985,15950,15905,15912,Lv 9
