fid,ogc_fid,sa2_main16,sa2_5dig16,sa2_name16,sa3_code16,sa3_name16,sa4_code16,sa4_name16,gcc_code16,gcc_name16,ste_code16,ste_name16,areasqkm16,Long,Lat,EJD_Total,EJD_AgriFor,EJD_Mining,EJD_Manufacturing,EJD_Util,EJD_Constr,EJD_Wholesale,EJD_Retail,EJD_AccoFood,EJD_Logistic,EJD_IT,EJD_Fin,EJD_RealEst,EJD_ProfServ,EJD_Admin,EJD_GovDef,EJD_Edu,EJD_Health,EJD_Arts,EJD_Other,EMP_Total_2016,EMP_Total_2021,ERP_2014,ERP_2015,ERP_2016,ERP_2017,ERP_2018,ERP_2019,ERP_2020,EJD_Total_Level
1,523,126021497,11497,Eastwood - Denistone,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,7.8201,151.0856143,-33.79198545,136255.6016,654.9821492,405.1438165,7464.137663,1098.663837,8632.748156,5293.185854,12336.27233,8943.952256,5751.188226,4351.531564,9489.032116,2744.895662,14461.87926,4535.126962,8428.006754,11220.41102,16942.09322,2164.657375,4720.357661,6621.041063,7186.227443,25600,25894,26201,26644,26992,27450,27626,Lv 16
2,524,126021498,11498,Gladesville - Huntleys Point,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,4.7162,151.1281447,-33.83038296,158882.0276,682.4357793,454.8081962,7932.753984,1152.317249,10068.64304,6020.544162,13630.44089,10566.78762,6512.790921,5770.419656,12336.77248,3283.711457,19045.79807,5519.628967,9614.472062,12626.56249,17988.98376,2749.489788,5381.382359,7401.766975,7968.863412,14625,14803,15001,15227,15533,15791,15856,Lv 17
3,526,126021500,11500,Macquarie Park - Marsfield,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,10.672,151.1188215,-33.77863718,175130.0713,714.2212752,458.3972954,10446.24645,1107.48837,9627.215612,12831.47935,14971.41918,10014.19988,5975.847008,11203.71984,9978.508386,3050.346556,20815.40026,5139.377244,8167.234458,15015.09299,19722.2123,2428.866394,5254.565603,57113.39081,66550.21469,21439,22052,22689,23286,23806,24552,25192,Lv 19
4,527,126021501,11501,North Ryde - East Ryde,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,6.2232,151.1312789,-33.79886141,143884.7713,657.2927167,449.1060245,8321.394456,1043.415852,9281.02605,6727.263106,12112.63419,9056.544536,5675.771198,5262.586776,9997.308002,2729.830578,17839.71777,4847.298785,8278.085303,11014.05535,16779.00959,2316.737776,4701.713068,14064.6238,15554.36,12643,12688,12758,12965,13174,14153,14412,Lv 16
5,528,126021503,11503,West Ryde - Meadowbank,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,4.7923,151.0836844,-33.80956939,142595.5517,667.4488174,416.6500501,8137.966085,1336.849543,9212.583292,5456.184418,12900.68904,9334.169108,6157.43841,4361.312201,10173.73687,2833.911591,15091.7704,4794.983228,9201.73818,11557.09542,16687.00752,2317.908911,4963.958945,6329.65783,6754.575875,19084,19645,20262,20891,21265,21785,22024,Lv 16
6,32,102011032,11032,Gosford - Springfield,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,16.9124,151.3478893,-33.42525841,74052.96808,536.7118567,351.6964426,4014.593022,587.5922121,4761.889357,2182.454516,7437.416552,4976.905238,2817.364684,1616.378621,3865.177917,1370.761061,6022.213046,2295.760559,5429.277536,5789.713857,12687.00504,1089.225293,2959.536064,21900.15016,23663.6161,19046,19194,19382,19512,19631,19889,20279,Lv 10
7,28,102011028,11028,Avoca Beach - Copacabana,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,6.4376,151.430177,-33.47542032,47830.95224,473.7815649,289.7363095,2782.268983,415.0808727,3410.633904,1526.261964,4748.497954,3572.020791,2106.208016,1165.563802,2593.670887,950.2281697,4328.637936,1555.490305,2944.764067,4074.722738,6119.988978,789.5811749,1753.412823,1298.144377,1448.981574,7502,7562,7626,7682,7728,7760,7778,Lv 7
8,29,102011029,11029,Box Head - MacMasters Beach,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,32.086,151.3847509,-33.5085348,41971.75612,460.6401571,271.4291336,2449.075337,369.9706781,3048.674556,1336.957895,4086.813566,3114.273349,1855.118856,1005.564903,2257.429132,820.4496568,3808.293401,1400.026136,2599.467735,3584.852065,5286.442869,706.0250554,1540.833544,1607.685187,1801.647872,10871,10933,10995,11036,11105,11144,11141,Lv 7
9,30,102011030,11030,Calga - Kulnura,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,767.9512,151.1753122,-33.33973526,49273.52637,973.1713796,465.1895651,4312.866003,566.1875387,3740.1857,1690.876265,4478.149407,3233.763876,2250.450198,1110.060992,2511.261214,873.6172875,4185.013525,1542.799441,2867.709259,3821.433168,5652.332635,840.3434679,1751.909468,6292.071363,6773.297895,4746,4799,4858,4893,4933,4970,4995,Lv 8
10,31,102011031,11031,Erina - Green Point,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,33.7934,151.4024945,-33.42324877,64601.4482,536.2855602,328.303622,3428.37456,515.0267902,4275.860184,1937.085629,7930.160558,4835.606787,2521.267765,1575.989728,3402.550138,1216.906735,5536.884381,2026.813737,3843.401799,5487.580418,8812.428746,1018.976209,2498.896549,11063.52184,11864.37564,14243,14285,14342,14351,14370,14394,14338,Lv 9
11,33,102011033,11033,Kariong,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,8.3063,151.2945276,-33.43972087,62471.9097,533.7155512,344.7453153,3581.457639,539.173862,4220.814088,2026.805476,6166.101925,4363.719446,2705.853513,1585.727585,3524.685368,1179.391943,5730.111395,2015.532556,4052.289191,5406.942915,8340.746323,991.2625565,2276.67798,1522.512421,1670.61044,6633,6607,6586,6571,6575,6553,6588,Lv 9
12,34,102011034,11034,Kincumber - Picketts Valley,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,12.0887,151.4031185,-33.46980643,52305.34211,491.0788605,313.1645538,3017.761107,448.5687388,3623.032027,1670.570814,5241.118653,3913.932966,2377.46579,1257.498774,2808.817363,999.0034457,4639.695522,1727.137818,3197.530976,4509.70369,6871.907247,859.5063169,1937.454744,2557.843641,2785.576648,7425,7448,7483,7486,7523,7556,7532,Lv 8
13,35,102011035,11035,Narara,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,7.7021,151.3342146,-33.39609635,57090.06578,521.8401731,336.9552132,3401.645862,501.5809461,3891.629167,1854.944578,5648.760096,3998.012388,2502.948388,1439.061706,3155.020238,1067.52363,5148.257877,1829.005949,3562.073616,5009.551854,7547.237501,912.8175349,2112.71601,857.7529032,964.529504,6798,6822,6848,6876,6897,6920,6961,Lv 9
14,41,102011041,11041,Wamberal - Forresters Beach,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,13.7221,151.449947,-33.40971001,54667.03298,533.833616,327.5068379,3157.092271,473.1866534,3915.827447,1711.479941,5628.526297,4035.20091,2348.545583,1304.70447,2922.251114,1044.193383,4849.991235,1746.152527,3324.84562,4703.492427,7236.780852,878.1445635,2030.159825,1833.200546,2047.248878,9786,9861,10069,10246,10315,10432,10512,Lv 8
15,42,102011042,11042,Woy Woy - Blackwall,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,17.4225,151.3056817,-33.48517972,54138.33063,504.8667044,309.4370198,3038.922996,468.4404933,3601.60405,1707.203396,5610.085468,4006.664465,2347.318102,1309.016314,2940.40262,1029.722088,4846.134935,1712.162494,3390.253042,4561.680396,7411.408275,867.0447343,1989.82868,4454.720019,4809.307728,13943,14070,14216,14376,14454,14515,14555,Lv 8
16,36,102011036,11036,Niagara Park - Lisarow,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,16.7316,151.3728224,-33.38428084,57955.17246,526.7608116,348.1272874,3918.792961,514.2889924,3966.869794,1959.161786,5840.168026,4069.815723,2571.111101,1582.194275,3090.967725,1059.75242,5067.818133,1811.472684,3530.14829,4922.224612,7490.563308,914.8598241,2092.343224,3180.509427,3394.57602,8243,8215,8201,8179,8144,8121,8085,Lv 9
17,37,102011037,11037,Point Clare - Koolewong,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,6.7874,151.3163293,-33.44822249,55751.05047,514.7553534,325.2210392,3225.386824,482.8615427,3780.401794,1810.024971,5510.631593,3912.364918,2437.721708,1396.46137,3134.010259,1066.741338,5130.575698,1800.440625,3472.591303,4690.210904,7553.220135,888.5231559,2029.34846,976.2028406,1084.396406,6438,6410,6389,6347,6303,6269,6319,Lv 8
18,38,102011038,11038,Saratoga - Davistown,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,4.7683,151.3575601,-33.4774985,51790.38118,492.4178901,307.8986523,3008.189778,447.4166971,3628.814947,1667.704239,5179.912947,3753.115935,2271.820689,1279.687647,2864.129405,1003.053246,4698.530854,1681.663502,3235.642466,4366.900828,6759.168148,831.8788918,1915.835231,849.6774667,950.1821476,7072,7129,7195,7238,7299,7339,7360,Lv 8
19,39,102011039,11039,Terrigal - North Avoca,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,10.1073,151.4280716,-33.44503772,56172.70221,501.8784511,315.4182417,3128.505627,469.8673179,3988.476922,1740.704191,5624.207375,4505.269771,2397.400008,1343.013568,3005.829478,1125.323425,4986.212449,1838.805688,3388.398414,4821.732925,7364.044631,908.4581111,2128.022449,3352.188517,3706.22217,13549,13765,13939,14097,14270,14451,14784,Lv 8
20,40,102011040,11040,Umina - Booker Bay - Patonga,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,25.2284,151.2981841,-33.52917958,48344.79739,480.8138404,291.7608781,2716.029019,408.5470706,3368.360744,1485.953138,4942.363169,3833.507034,2106.832975,1163.983975,2565.617121,985.0276423,4309.425513,1565.686702,2918.373818,4081.08137,6339.790795,772.2596282,1805.331095,4300.512221,4688.966378,23722,23958,24235,24470,24645,24813,25124,Lv 7
21,43,102011043,11043,Wyoming,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,8.381,151.3640575,-33.4047438,57509.45947,513.0908266,333.8800944,3344.495092,490.8939679,3834.025772,1819.88367,5888.582689,4174.766224,2463.874075,1404.38585,3125.715307,1070.506229,5121.038162,1830.909852,3516.960158,4846.311494,7984.218675,938.2483937,2177.94054,2961.655405,3197.247836,11677,11722,11773,11784,11814,11833,11829,Lv 9
22,44,102021044,11044,Bateau Bay - Killarney Vale,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,10.8595,151.4674504,-33.3796075,55211.46133,510.2190852,334.6361941,3215.939508,467.4850378,3867.787736,1663.868603,6040.143914,4164.269046,2430.189028,1261.117423,2849.2707,1067.33236,4658.21615,1772.727436,3319.671381,4573.661911,7615.847717,860.6859069,2039.040802,4771.474802,5250.732569,22270,22365,22478,22554,22595,22615,22656,Lv 8
23,45,102021045,11045,Blue Haven - San Remo,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,20.9797,151.5241751,-33.20406137,50802.43991,515.5844116,386.0458271,2990.05682,502.7388466,3574.075702,1561.878455,5206.369376,3821.955377,2250.136333,1157.410312,2633.778601,942.6553874,4333.53869,1629.020277,3136.919174,4485.723649,6678.545961,809.2400273,1886.348288,1312.650755,1456.575859,11186,11237,11302,11372,11401,11440,11319,Lv 8
24,46,102021046,11046,Budgewoi - Buff Point - Halekulani,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,9.3531,151.5608702,-33.22665666,47049.4854,486.939533,359.9881149,2768.355903,457.532628,3342.972099,1438.387289,4844.523487,3609.151629,2071.257642,1051.784855,2419.03186,901.4325975,4012.220331,1510.596426,2905.298732,4049.784641,6181.979585,752.5679663,1751.200022,1143.828171,1269.456483,9419,9495,9590,9669,9726,9770,9843,Lv 7
25,47,102021047,11047,Chittaway Bay - Tumbi Umbi,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,24.4986,151.4282806,-33.35448508,55115.92382,526.2254486,367.0706557,4424.095009,490.0393391,3969.734181,1705.611296,5414.427336,4168.826049,2504.613782,1254.037295,2746.618082,995.0836539,4562.131187,1764.672387,3259.333867,4494.602187,6992.324052,872.083717,2035.019998,5770.431016,6265.816336,15748,15739,15744,15741,15745,15748,15739,Lv 8
26,48,102021048,11048,Gorokan - Kanwal - Charmhaven,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,11.249,151.4947498,-33.25794195,54696.20432,514.4750318,360.5853579,3119.552191,491.1192419,3730.635603,1637.519464,6145.694179,4288.658845,2355.989045,1221.367406,2797.082969,1057.055513,4506.053259,1747.527701,3321.535078,4639.590287,7452.260266,873.1897498,1976.843074,4855.828381,5279.425043,22095,22314,22584,22683,22773,22896,22796,Lv 8
27,49,102021049,11049,Jilliby - Yarramalong,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,346.7662,151.32415,-33.17298749,40626.45239,512.0685106,317.4292013,2487.226732,393.2169425,2864.434762,1306.725597,3980.9866,2971.607679,1834.840819,943.8999132,2136.481831,756.1540034,3547.651971,1304.207883,2563.126149,3430.028427,5193.645248,691.264959,1501.493498,930.1198567,1008.369395,3321,3369,3423,3471,3528,3576,3578,Lv 6
28,50,102021050,11050,Lake Munmorah - Mannering Park,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,35.4946,151.5759492,-33.18046193,47535.5737,513.0181707,504.7997655,2771.944773,689.3515999,3366.433735,1454.169916,4846.2446,3453.388782,2082.156858,1058.611804,2429.495005,897.249255,4033.185021,1514.267971,2923.390128,4177.568768,6148.142818,739.9679488,1748.030339,2130.058435,2329.308704,10714,10808,10925,11043,11162,11235,11291,Lv 7
29,51,102021051,11051,Ourimbah - Fountaindale,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,114.1172,151.3351327,-33.31651783,49152.28895,508.5987081,326.2643966,3070.155285,606.1101017,3428.144243,1615.076254,4761.32422,3420.716858,2186.834813,1188.223993,2647.581915,905.8781345,4391.594845,1566.898014,3047.134118,4422.018753,6133.399962,783.3813888,1816.89137,2368.736203,2610.260518,4998,5005,5014,5019,5018,5017,4977,Lv 8
30,52,102021052,11052,Summerland Point - Gwandalan,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,9.1793,151.5769042,-33.1409752,41358.74514,459.5611592,319.5769188,2483.112028,401.4557204,2915.658246,1302.758191,4159.117041,3007.677923,1863.815706,944.7344879,2170.682327,770.440204,3596.440642,1324.51819,2617.628354,3556.693877,5356.062039,663.9762041,1538.869655,547.3325355,608.7770775,5741,5818,5897,5961,6065,6128,6191,Lv 7
31,53,102021053,11053,The Entrance,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,13.8576,151.5120222,-33.32910136,49922.72793,483.4479018,332.1561891,2873.395471,447.9490398,3534.611248,1522.950526,5115.19451,4203.807721,2137.766086,1109.960063,2544.325999,1022.681528,4279.110458,1626.45966,3071.344098,4275.688175,6392.864515,801.046559,1889.578881,3806.022816,4185.023609,14931,15182,15383,15580,15719,15860,15925,Lv 8
32,54,102021054,11054,Toukley - Norah Head,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,10.5216,151.5545866,-33.27306999,48878.67009,488.7939642,345.0744713,2817.846439,459.5133616,3399.196959,1481.33601,5025.053994,3748.851732,2120.738984,1090.838039,2512.67886,964.1726732,4169.127753,1546.97928,3017.478931,4125.686609,6722.442729,787.4032244,1830.768615,2499.103745,2775.507146,9715,9853,10040,10176,10284,10372,10341,Lv 7
33,55,102021055,11055,Tuggerah - Kangy Angy,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,27.8463,151.4121765,-33.30487885,64073.63669,597.3074241,390.1625028,4078.858306,625.2298425,4635.113484,2127.92986,7266.565098,4592.610775,2815.713553,1490.68142,3435.163826,1212.399061,5312.516771,2107.539603,4161.04426,4993.4032,7902.22065,1004.603479,2390.543715,10973.1096,11861.5253,5387,5409,5442,5456,5461,5470,5478,Lv 9
34,56,102021056,11056,Warnervale - Wadalba,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,42.89,151.4581511,-33.24203135,55083.07496,518.3137252,364.3713265,3222.098445,496.7272152,3766.075184,1684.071374,5541.546781,3866.795369,2769.157962,1174.500234,2685.505939,955.9692279,4452.511479,1710.932348,3301.725943,4772.328318,8533.995281,830.381389,1963.538185,7004.208067,7823.459106,14389,15004,15637,16451,17045,17636,18257,Lv 8
35,57,102021057,11057,Wyong,10202,Wyong,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,15.0334,151.4352164,-33.2765724,58198.40684,540.30448,376.6967073,3698.90168,572.715591,4056.115205,1835.895221,5815.705402,4286.148776,2541.745283,1358.453207,2950.268249,1107.228462,4837.137366,1850.532244,4321.619318,4890.046887,7397.664085,960.2204216,2119.190868,6020.721281,6580.693168,8769,8886,9015,9122,9213,9294,9286,Lv 9
45,298,115011296,11296,West Pennant Hills,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,7.8291,151.0302957,-33.74999094,100399.0427,680.2759799,370.8522905,5870.149739,812.379365,6934.470427,3999.209931,9536.330381,6390.858828,4272.18795,3083.886118,5934.566468,1929.028766,10863.55354,3173.973918,5815.471655,8356.218648,12415.58561,1534.998794,3521.422393,3139.775278,3531.20288,13168,13175,13184,13221,13210,13185,13180,Lv 13
46,303,115011557,11557,Castle Hill - West,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,1.6363,150.9748755,-33.71887482,100888.8782,630.6519429,374.4636077,6240.029629,845.3003593,7053.092421,3924.886934,10239.10378,6476.053244,4463.344873,2684.627825,6004.048605,1921.934892,9674.559099,3181.519036,5877.681902,8358.215052,12800.73914,1539.269935,3614.96698,547.8553278,608.7641035,5384,5410,5443,5448,5498,5529,5546,Lv 13
47,306,115021297,11297,Dural - Kenthurst - Wisemans Ferry,11502,Dural - Wisemans Ferry,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,377.5396,150.9823143,-33.54650555,61684.09458,1075.32126,337.1257032,3530.91044,497.9564081,4850.075429,2264.976136,6051.586224,4295.551169,2868.911821,1449.646653,3241.737971,1199.010736,5552.852385,1951.744686,3366.987353,5649.40428,7224.446602,996.6159382,2288.316581,9958.465437,10836.33892,21400,21522,21649,22023,22230,22375,22505,Lv 9
48,307,115021298,11298,Galston - Laughtondale,11502,Dural - Wisemans Ferry,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,191.699,151.0786075,-33.54947602,47211.84249,628.270718,258.3964187,2873.894854,412.8884384,3295.084425,1637.327642,4530.687694,3252.809646,2138.506286,1178.312958,2643.933952,902.5881429,4380.284415,1505.764584,2891.562097,4130.326787,5776.064116,783.0107019,1713.903619,1967.593117,2131.906323,5338,5353,5367,5377,5356,5366,5319,Lv 7
49,308,115031299,11299,Bilpin - Colo - St Albans,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,2160.1601,150.7829439,-33.27079257,29396.81046,474.8088877,217.5707693,1846.855936,275.3876435,2068.578482,969.8851174,2872.520536,2100.266046,1375.573121,663.2742994,1500.778181,535.553592,2543.689269,941.7101297,1913.808022,2535.976474,3592.593093,495.376211,1057.365686,610.3351125,641.8443206,2761,2777,2795,2803,2788,2805,2814,Lv 5
50,309,115031300,11300,Kurrajong Heights - Ebenezer,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,331.85,150.748627,-33.52719497,46612.97529,927.4336147,265.0191893,2959.705602,430.9897848,3739.668051,1561.836444,4488.435365,3136.954426,2224.28636,1033.179922,2289.155096,846.2395049,3929.709245,1509.045321,2856.930958,4082.349688,5588.318485,741.6547588,1701.211569,4321.585553,4660.090738,22238,22341,22476,22512,22625,22698,22754,Lv 7
51,310,115041301,11301,Pitt Town - McGraths Hill,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,81.5516,150.8804107,-33.60247104,60662.00907,945.7001566,292.7445869,3950.288641,547.9291456,4968.804664,2163.446364,6001.247392,4128.77899,2968.926001,1394.517137,3149.502604,1110.514959,5188.02569,1911.224606,3563.398956,5099.528726,6987.418694,940.448141,2254.637772,5891.017169,6722.219479,10190,10504,10822,11089,11283,11471,11749,Lv 9
52,311,115041302,11302,Rouse Hill - Beaumont Hills,11504,Rouse Hill - McGraths Hill,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,36.6725,150.9211076,-33.66302769,75089.7571,636.1518234,307.5716207,4462.383644,637.5938606,5595.330356,2688.985917,8167.401343,5395.492762,3391.665867,1874.922423,4165.681778,1433.187965,6761.602087,2376.168581,4305.074781,6377.858328,8983.348251,1143.483181,2735.888549,6910.2955,9053.464923,20806,21958,23442,25156,27803,31681,36078,Lv 11
53,295,115011290,11290,Baulkham Hills (East),11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,8.3081,150.9880376,-33.75998644,118937.6816,659.8493913,395.6516641,7566.99329,986.15271,8231.897545,4857.62959,11786.20028,7457.067956,5347.539127,3163.509909,6375.331342,2238.534818,10844.41526,3640.636143,6852.880993,10145.34248,16366.48864,1763.322879,4302.032124,4739.813021,5276.64723,22941,23270,23711,24454,24615,24859,25077,Lv 14
54,296,115011291,11291,Baulkham Hills (West) - Bella Vista,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,10.9631,150.9644724,-33.74240538,113880.6459,627.9239944,394.7717507,8056.309715,930.1563225,8631.126296,4602.178096,13239.50706,6661.92818,4576.29005,2692.448341,6196.852516,2083.111196,10741.34396,3357.303333,6102.459062,8475.015119,15210.01383,1620.764842,4002.913233,27337.75833,31969.08355,20176,20555,20853,21417,21653,21935,22066,Lv 14
55,297,115011294,11294,Glenhaven,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,7.2309,150.9988461,-33.70211105,85589.40651,610.1106438,342.5324205,5072.799849,716.7182742,5814.537329,3220.457315,8324.095092,5656.419643,3774.194623,2425.367292,5328.169948,1641.288999,8483.130057,2754.597334,5097.792556,7120.291327,10678.89356,1335.473318,3023.993508,1013.503674,1122.402616,6325,6403,6501,6546,6541,6516,6493,Lv 12
56,299,115011553,11553,Castle Hill - Central,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,4.1512,150.9878852,-33.73358755,111060.5871,635.1676413,434.4780667,7282.395298,941.2197412,8124.483044,4828.930583,11816.90971,6923.026896,4877.79125,2812.077831,5706.45405,2012.881872,10078.90886,3351.128539,6192.027166,9051.805421,14213.28515,1718.097667,4314.865557,10121.51039,11350.1801,7724,7774,7832,7936,7943,8005,7948,Lv 14
58,300,115011554,11554,Castle Hill - East,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,2.072,151.0241905,-33.72242928,96831.33281,618.6537544,363.1843282,5720.101585,784.2416717,6501.311225,3717.196634,9318.37224,6282.106793,4204.932802,2819.69358,5773.699044,1839.392403,9567.512128,3063.27932,5605.139729,8357.777984,12655.21186,1503.124467,3419.627543,1510.758511,1713.957892,5781,5770,5754,5665,5585,5684,5639,Lv 13
59,301,115011555,11555,Castle Hill - North,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,6.8149,150.9994796,-33.71997036,98075.13521,612.4254257,360.6690217,5667.551362,785.4282152,6514.394015,3658.248151,11048.25309,6794.008028,4121.919207,2776.222033,5957.505904,1862.670863,9408.410237,3084.109568,5666.60337,8092.905412,11903.47044,1543.993865,3489.814945,6396.093936,7464.187497,12173,12242,12312,12424,12498,12549,12536,Lv 13
60,317,116011560,11560,Blacktown (South),11601,Blacktown,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,3.3594,150.9081568,-33.78700279,109188.8259,677.1335412,374.0471453,7634.109678,1108.235632,7627.336325,4482.17034,10661.29869,6950.248891,5953.523645,2582.190807,6168.971768,1969.321149,9217.897027,3473.275437,6875.937796,9142.449042,13105.02541,1629.561426,3889.473105,1191.145459,1356.009258,12468,12601,12752,12964,12992,12999,12972,Lv 14
61,302,115011556,11556,Castle Hill - South,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,4.1277,151.0096526,-33.74163406,102288.7839,632.6855926,367.1043311,6471.502542,866.3091518,7054.380588,4058.89857,10096.45302,6560.700032,4684.17397,2701.576975,5613.921073,2017.202381,9462.0646,3181.895408,5988.48543,8594.664296,13619.46502,1521.426849,3695.53868,2465.766159,3585.910011,9655,9793,9943,10049,10136,10435,10560,Lv 13
63,304,115011558,11558,Cherrybrook,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,8.2514,151.0461337,-33.72196399,101306.3462,623.7129187,368.4145018,5889.597941,810.465321,6757.605022,3916.044697,9811.422318,6582.01244,4340.190072,3014.695176,6099.673398,1939.247398,10217.02048,3223.708208,5817.20786,8902.55883,12938.96136,1569.012581,3568.171232,2734.596203,3037.597429,19588,19518,19460,19532,19430,19426,19306,Lv 13
64,305,115011559,11559,Kellyville,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,10.641,150.9574459,-33.71186978,100323.5354,631.4212857,365.9689125,6120.566418,837.844119,7346.884804,3802.480857,10263.02187,6419.042688,4451.811994,2570.434889,5793.248346,1959.203043,9430.621019,3153.666432,5789.729984,8632.752287,12725.47901,1509.854167,3583.625983,4282.495029,5480.901034,21650,22821,24065,25377,26251,26958,27789,Lv 13
65,529,126021590,11590,Putney,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,1.5194,151.1062959,-33.82613455,133634.8551,640.4017174,407.7405893,7140.526824,1073.910501,8436.574602,4988.810344,11779.80568,8840.307008,5859.50714,4437.834732,10288.99989,2717.018788,15057.16027,4552.460771,8233.716282,10652.70402,15273.1119,2299.808412,4516.293873,688.2954935,764.8619371,4306,4289,4272,4270,4254,4247,4231,Lv 16
66,312,116011303,11303,Blacktown (East) - Kings Park,11601,Blacktown,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,7.9753,150.9115501,-33.75684936,114071.0141,650.899863,384.9920857,8532.63083,1179.018593,7756.009205,4997.567846,11904.40713,7416.980365,5707.886671,2614.307394,5807.20666,1989.414248,8996.850926,3548.541395,6874.384518,8769.824437,15141.73201,1563.185855,4306.84865,24153.47601,26541.57429,16963,17225,17519,17831,17861,18060,18085,Lv 14
